date,home_team_api_id,away_team_api_id,on_target_shot_home_team,on_target_shot_away_team,off_target_shot_home_team,off_target_shot_away_team,foul_home_team,foul_away_team,yellow_card_home_team,yellow_card_away_team,red_card_home_team,red_card_away_team,crosses_home_team,crosses_away_team,corner_home_team,corner_away_team,possession_home_team,possession_away_team,betting_odds_home_avrg,betting_odds_draw_avrg,betting_odds_away_avrg,home_team_rating_avrg,away_team_rating_avrg,home_prev_5_goal_diff,away_prev_5_goal_diff,match_outcome
2016-02-27,9747,8121,3.4,3.6,3.8,6.2,11.6,13.6,1.4,1.4,0.2,0.4,9.6,16.2,4.0,3.2,42.8,39.6,2.0957142857142856,3.1014285714285714,3.9414285714285713,71.9090909090909,72.0,2.0,-3.0,0
2016-02-27,8197,9850,5.0,4.0,4.2,4.4,11.6,9.8,1.6,1.2,0.0,0.2,16.6,15.8,4.0,5.2,42.6,46.0,1.5171428571428573,4.25,6.202857142857143,75.18181818181819,73.63636363636364,6.0,-11.0,1
2016-02-27,8721,9823,7.0,10.4,5.2,9.4,16.0,10.4,1.6,1.4,0.0,0.0,22.2,21.2,5.0,9.6,54.8,68.2,7.614285714285714,4.515714285714286,1.445714285714286,79.54545454545455,83.72727272727273,-2.0,7.0,2
2016-02-27,8633,9906,6.8,4.6,7.0,6.4,12.0,13.6,1.8,3.0,0.0,0.2,16.8,19.8,5.8,6.8,62.2,51.6,1.782857142857143,3.6285714285714286,4.682857142857143,85.27272727272727,81.18181818181819,9.0,2.0,2
2016-02-27,10269,9904,8.6,4.2,6.0,4.0,13.6,15.0,1.6,1.8,0.0,0.0,16.4,14.4,9.0,4.6,47.8,46.6,1.542857142857143,4.21,5.944285714285714,75.63636363636364,72.9090909090909,7.0,-7.0,2
2016-02-27,8697,8262,5.4,3.8,6.0,3.6,15.0,15.8,2.2,3.4,0.0,0.0,16.8,14.4,4.8,3.2,49.0,35.6,2.12,3.392857142857143,3.468571428571429,74.45454545454545,72.0909090909091,-4.0,-2.0,0
2016-02-27,8603,8370,2.0,5.4,3.2,5.2,13.0,16.0,2.4,2.6,0.0,0.0,10.0,20.4,4.0,5.2,46.8,52.0,2.218571428571429,3.374285714285714,3.2800000000000002,74.63636363636364,72.0909090909091,0.0,1.0,0
2016-02-27,8560,9864,4.6,4.8,4.4,3.6,11.2,13.4,2.2,3.0,0.0,0.0,14.8,18.0,5.4,3.4,50.0,43.2,2.2342857142857144,3.2128571428571426,3.4057142857142852,75.81818181818181,74.45454545454545,10.0,2.0,0
2016-02-27,9790,8234,4.4,5.0,4.2,4.6,17.2,17.0,3.6,1.6,0.0,0.0,13.0,13.6,3.2,3.8,46.6,44.2,2.4299999999999997,3.097142857142857,3.1014285714285714,74.72727272727273,71.45454545454545,-1.0,0.0,0
2016-02-28,10205,8581,4.6,5.2,4.0,6.2,14.4,13.4,2.8,2.4,0.0,0.0,10.6,17.6,5.4,4.2,48.2,47.0,1.6414285714285715,3.737142857142857,5.685714285714285,76.81818181818181,74.81818181818181,2.0,-2.0,1
2016-02-28,10267,8315,6.0,3.4,4.2,6.2,13.8,15.8,2.8,4.2,0.0,0.0,17.0,19.8,6.0,5.6,52.0,50.2,2.2685714285714282,3.292857142857143,3.2742857142857145,79.45454545454545,78.18181818181819,1.0,1.0,2
2016-02-28,8634,8302,6.0,4.8,6.0,3.6,9.6,14.4,1.2,2.4,0.0,0.0,13.2,21.0,4.8,8.0,64.0,40.2,1.1799999999999997,7.568571428571429,14.167142857142858,84.9090909090909,78.36363636363636,11.0,4.0,1
2016-02-28,9783,7878,7.8,5.8,5.8,6.4,9.6,16.0,1.6,2.6,0.0,0.0,18.6,15.4,6.4,5.4,49.4,46.4,1.8085714285714285,3.5014285714285713,4.664285714285714,75.72727272727273,73.63636363636364,-1.0,-5.0,2
2016-02-28,8586,10003,10.8,5.6,6.4,5.6,11.6,10.6,1.4,1.2,0.0,0.0,19.4,21.0,9.0,5.6,63.2,53.2,1.4442857142857142,4.185714285714286,7.967142857142856,79.0,77.36363636363636,10.0,1.0,1
2016-02-28,9789,8226,4.0,3.8,6.0,3.4,13.0,14.0,1.8,1.8,0.0,0.0,17.0,9.8,3.8,4.0,60.6,47.0,1.205714285714286,6.942857142857143,13.042857142857143,80.63636363636364,74.63636363636364,6.0,-3.0,1
2016-02-28,8406,9788,4.0,5.8,3.4,5.2,17.2,12.6,2.0,1.4,0.0,0.0,13.6,10.6,2.6,3.8,45.8,53.6,2.698571428571429,3.394285714285714,2.5628571428571427,74.45454545454545,76.45454545454545,-2.0,1.0,0
2016-02-28,9810,10189,6.6,5.2,3.6,6.8,12.4,15.8,2.8,1.8,0.0,0.0,19.4,11.2,3.6,7.8,50.8,52.8,3.14,3.4899999999999998,2.2342857142857144,75.0909090909091,77.0909090909091,-3.0,2.0,0
2016-02-28,8540,9857,5.2,5.6,5.2,4.2,14.4,13.0,2.0,2.6,0.0,0.0,16.6,11.0,5.6,4.2,42.6,47.2,2.7085714285714286,3.1514285714285717,2.7314285714285718,70.18181818181819,73.0909090909091,-5.0,1.0,0
2016-02-28,9882,9891,4.8,4.0,6.0,5.4,11.0,18.2,3.0,3.0,0.0,0.0,10.0,13.0,4.8,4.8,52.0,34.4,1.6485714285714284,3.8757142857142854,5.3742857142857146,75.63636363636364,68.0,0.0,-2.0,1
2016-02-28,8533,10233,4.2,5.4,4.4,4.4,15.2,15.6,2.8,2.4,0.0,0.0,10.0,18.8,3.0,3.0,43.4,48.2,3.0942857142857143,3.06,2.474285714285714,73.9090909090909,75.18181818181819,-8.0,-1.0,1
2016-02-28,8600,9876,4.4,5.4,3.8,5.8,15.2,15.4,3.0,2.0,0.0,0.0,14.6,21.0,3.8,4.4,41.0,46.2,2.012857142857143,3.3942857142857146,3.827142857142857,75.27272727272727,71.81818181818181,-2.0,0.0,1
2016-02-28,9885,8636,7.8,7.4,8.4,7.0,11.2,14.2,1.6,2.8,0.2,0.2,18.0,16.6,5.0,6.8,57.6,60.4,1.5699999999999998,3.8200000000000003,6.488571428571428,82.9090909090909,79.0909090909091,8.0,-1.0,1
2016-02-28,9905,8178,3.6,5.8,5.8,5.4,11.8,15.8,1.8,2.0,0.0,0.0,10.8,16.8,4.0,7.0,49.6,52.6,3.63,3.4457142857142853,2.045714285714286,74.81818181818181,78.0,1.0,3.0,1
2016-02-28,9830,9829,5.2,4.0,4.2,4.8,17.6,13.2,2.2,3.0,0.0,0.2,17.6,18.4,4.8,5.0,47.0,50.0,2.5585714285714287,3.0342857142857147,2.9957142857142856,73.36363636363636,76.45454545454545,4.0,6.0,0
2016-02-28,9748,9847,6.4,4.8,6.0,5.4,15.0,9.4,2.6,1.2,0.0,0.0,15.4,12.4,6.0,4.2,59.4,61.4,4.637142857142857,3.5914285714285716,1.7899999999999998,76.9090909090909,81.9090909090909,4.0,10.0,1
2016-02-28,10260,9825,6.0,7.8,5.2,5.6,13.2,10.4,2.0,1.6,0.0,0.2,17.0,18.6,5.8,7.8,53.2,58.0,3.0814285714285714,3.2028571428571433,2.414285714285714,78.27272727272727,81.81818181818181,2.0,2.0,1
2016-02-28,9791,9803,5.2,4.6,3.8,5.0,13.6,12.4,1.4,1.2,0.0,0.0,10.8,18.2,2.4,3.0,46.0,47.0,1.9385714285714286,3.435714285714286,3.837142857142857,68.63636363636364,67.18181818181819,-3.0,0.0,2
2016-02-28,9908,10235,5.6,8.0,4.6,6.6,10.6,15.0,1.0,1.4,0.0,0.0,21.4,24.8,5.6,7.2,56.2,54.2,2.255714285714286,3.4514285714285715,3.0042857142857144,69.63636363636364,75.0909090909091,-2.0,-7.0,2
2016-02-28,8593,10229,6.6,6.4,5.6,6.8,15.0,13.2,1.4,1.2,0.0,0.0,20.0,12.6,5.6,9.0,57.6,45.4,1.7085714285714286,3.838571428571428,4.54,76.18181818181819,71.72727272727273,5.0,12.0,1
2016-02-29,8535,9875,4.6,4.8,6.2,7.6,13.6,11.6,2.6,1.4,0.0,0.0,14.4,17.0,5.0,3.8,56.4,61.4,3.1028571428571428,3.2728571428571427,2.3542857142857145,77.45454545454545,80.36363636363636,1.0,7.0,0
2016-02-29,8543,7943,5.6,6.2,8.0,6.2,13.8,13.4,2.4,1.8,0.2,0.0,25.4,25.8,6.6,6.4,55.4,52.4,1.72,3.595714285714286,5.2128571428571435,77.9090909090909,75.45454545454545,1.0,-3.0,2
2016-03-01,8678,8466,6.2,5.6,6.0,4.0,10.4,13.4,2.0,1.6,0.0,0.2,15.8,15.8,5.6,4.4,55.6,38.4,2.855714285714286,3.2214285714285715,2.6314285714285717,72.9090909090909,76.27272727272727,-3.0,2.0,1
2016-03-01,9906,8560,4.4,3.8,4.4,3.8,13.6,13.2,3.0,2.8,0.2,0.0,14.4,16.2,6.2,5.2,43.8,49.4,1.447142857142857,4.115714285714286,8.448571428571428,81.18181818181819,75.81818181818181,3.0,10.0,1
2016-03-01,8472,9826,4.2,5.0,4.8,6.8,8.6,13.6,1.4,1.8,0.0,0.2,11.0,22.4,4.4,5.4,36.4,46.4,2.482857142857143,3.2514285714285713,3.0300000000000002,75.27272727272727,75.54545454545455,-3.0,-5.0,0
2016-03-01,8234,8722,5.4,5.8,5.0,5.8,15.2,13.0,2.2,2.0,0.0,0.0,12.8,14.8,4.2,5.0,46.0,44.0,2.5228571428571427,3.0485714285714285,3.031428571428571,71.45454545454545,75.45454545454545,-1.0,0.0,0
2016-03-01,9850,8455,4.2,8.0,5.0,5.4,10.4,10.6,1.4,1.0,0.0,0.0,15.6,18.4,5.4,8.0,47.0,55.2,5.33,3.8685714285714283,1.68,73.63636363636364,81.9090909090909,-10.0,6.0,2
2016-03-01,9904,8721,5.0,6.2,3.2,5.4,14.6,13.6,2.0,1.6,0.0,0.0,10.4,18.4,3.6,4.6,41.8,50.8,3.8871428571428575,3.642857142857143,1.9314285714285713,72.9090909090909,79.0909090909091,-5.0,-3.0,2
2016-03-01,8197,8659,5.0,2.6,4.4,4.4,10.4,11.4,1.2,1.8,0.0,0.0,19.2,17.0,3.8,3.4,45.8,37.0,1.7042857142857142,3.7128571428571426,5.492857142857143,74.72727272727273,75.36363636363636,7.0,1.0,0
2016-03-01,10252,8668,2.8,8.4,3.8,8.4,11.2,7.0,1.4,0.6,0.2,0.0,16.2,19.8,2.6,6.4,45.0,54.0,4.381428571428572,3.5485714285714285,1.8885714285714283,74.63636363636364,78.18181818181819,-7.0,4.0,2
2016-03-02,8177,9810,5.0,6.6,3.2,3.4,13.2,12.2,2.2,2.6,0.0,0.0,12.8,19.6,4.2,4.0,47.8,52.0,1.852857142857143,3.542857142857143,4.325714285714286,75.54545454545455,74.9090909090909,-1.0,-4.0,1
2016-03-02,8654,8586,4.6,11.4,8.0,7.2,8.0,12.2,1.6,1.8,0.0,0.0,19.8,18.8,5.0,8.2,56.4,61.4,3.875714285714286,3.434285714285714,2.0157142857142856,76.36363636363636,78.9090909090909,2.0,8.0,1
2016-03-02,8262,9789,3.2,5.4,2.8,6.4,16.2,12.8,3.0,1.6,0.0,0.0,13.2,19.4,2.8,5.8,36.4,64.6,7.598571428571428,4.697142857142857,1.41,72.0909090909091,77.81818181818181,-3.0,6.0,2
2016-03-02,8650,8456,6.8,6.8,6.0,7.4,8.0,12.4,0.8,2.0,0.0,0.0,18.6,12.8,6.6,5.8,55.4,52.8,2.6228571428571428,3.3285714285714283,2.777142857142857,78.0909090909091,82.45454545454545,4.0,2.0,1
2016-03-02,9825,10003,7.8,6.2,5.6,5.6,11.4,11.8,2.2,1.4,0.2,0.0,21.0,16.6,7.2,5.8,59.2,50.0,1.3599999999999999,4.9799999999999995,9.232857142857142,81.54545454545455,75.36363636363636,1.0,-1.0,2
2016-03-02,8178,8697,4.8,6.6,4.6,5.2,16.2,17.8,1.8,2.2,0.0,0.0,16.4,18.8,7.6,5.4,52.4,53.2,1.4499999999999997,4.638571428571429,6.725714285714285,77.9090909090909,74.36363636363636,1.0,-6.0,2
2016-03-02,10260,9817,6.4,4.6,4.4,4.6,13.8,10.8,2.4,1.8,0.0,0.0,16.2,12.2,5.4,3.4,51.6,44.8,1.662857142857143,3.6957142857142853,5.83,77.27272727272727,75.36363636363636,2.0,1.0,1
2016-03-02,9823,9905,10.6,3.8,8.8,6.0,10.2,11.8,1.2,1.6,0.0,0.0,22.0,12.2,9.6,4.0,67.0,45.8,1.1314285714285712,8.7,19.928571428571427,84.0,74.36363636363636,8.0,4.0,2
2016-03-02,8226,8406,4.6,4.8,3.6,4.4,12.8,16.8,1.4,1.4,0.2,0.0,9.8,16.4,5.0,2.6,45.2,47.6,2.3114285714285714,3.4457142857142853,3.0171428571428573,74.45454545454545,74.45454545454545,-5.0,-2.0,1
2016-03-02,9788,10269,6.2,9.0,4.2,6.6,11.8,14.6,1.2,1.6,0.0,0.0,10.4,19.8,4.2,11.4,54.0,50.2,2.0714285714285716,3.7585714285714285,3.287142857142857,76.54545454545455,76.0,3.0,4.0,1
2016-03-02,10189,9790,4.0,4.0,5.4,4.4,15.4,16.4,2.0,3.4,0.0,0.0,12.8,12.4,5.8,3.2,50.4,50.8,1.8757142857142857,3.5714285714285716,4.168571428571428,77.27272727272727,74.72727272727273,4.0,0.0,1
2016-03-02,10194,10261,4.0,7.2,4.0,6.0,12.6,13.0,1.0,1.2,0.0,0.2,19.8,17.4,5.6,5.2,53.6,51.6,1.9514285714285715,3.454285714285714,4.137142857142857,76.72727272727273,74.72727272727273,-6.0,-6.0,1
2016-03-02,8302,8372,4.6,4.2,4.6,4.6,14.0,17.0,2.0,2.6,0.0,0.0,20.4,18.4,8.4,3.6,40.6,48.2,1.4314285714285713,4.478571428571429,7.595714285714286,78.54545454545455,71.81818181818181,3.0,-3.0,1
2016-03-02,9910,10205,6.0,3.8,6.0,3.8,13.2,14.0,3.4,2.6,0.0,0.0,14.2,10.2,5.0,4.2,53.2,48.8,2.1957142857142857,3.31,3.3785714285714286,76.81818181818181,77.81818181818181,-4.0,5.0,0
2016-03-02,8581,8633,4.6,6.8,6.4,6.8,11.4,12.8,2.4,2.0,0.0,0.0,17.8,15.2,4.6,4.4,48.0,63.8,6.687142857142858,4.561428571428572,1.467142857142857,74.81818181818181,81.0,-6.0,8.0,2
2016-03-02,9864,10267,3.8,5.2,3.4,4.4,13.4,12.4,3.4,3.0,0.0,0.0,16.0,18.6,3.2,6.0,44.2,52.6,2.0614285714285714,3.287142857142857,3.7671428571428573,75.63636363636364,80.0909090909091,3.0,-2.0,2
2016-03-02,8315,9783,3.6,8.2,6.2,6.8,15.8,9.8,3.8,1.4,0.0,0.2,19.2,26.6,5.6,6.8,49.4,54.8,1.5242857142857142,4.0928571428571425,6.678571428571429,79.0909090909091,75.0,1.0,-2.0,1
2016-03-03,7878,9869,5.4,4.2,5.6,4.6,16.0,12.4,2.6,2.2,0.0,0.0,13.4,15.6,5.6,3.8,43.4,39.4,2.107142857142857,3.337142857142857,3.584285714285714,73.63636363636364,73.45454545454545,-5.0,-11.0,1
2016-03-03,8558,8603,7.4,3.2,5.2,3.8,17.0,13.6,3.2,2.6,0.0,0.0,12.0,10.8,4.8,3.4,45.2,45.4,1.99,3.4271428571428575,3.8871428571428575,74.9090909090909,74.0,-11.0,0.0,2
2016-03-03,8370,8634,5.0,7.0,5.4,6.6,15.2,10.8,3.0,1.8,0.0,0.0,19.8,13.2,5.8,4.4,52.2,64.6,13.08,7.064285714285715,1.1999999999999997,72.0,85.81818181818181,2.0,11.0,2
2016-03-04,8686,8535,5.2,4.4,8.8,6.2,13.0,11.4,1.4,1.8,0.0,0.0,20.8,13.0,5.4,4.0,59.8,52.8,2.087142857142857,3.3285714285714287,3.6771428571428575,79.36363636363636,77.45454545454545,12.0,3.0,1
2016-03-04,7819,9829,5.6,4.0,4.4,3.8,10.8,11.8,1.6,2.4,0.2,0.2,16.8,16.6,6.8,4.4,37.2,49.2,3.1471428571428572,3.1385714285714283,2.415714285714286,71.54545454545455,77.0909090909091,-5.0,2.0,0
2016-03-04,10217,8611,3.2,7.2,4.2,4.4,17.6,10.0,2.4,1.0,0.0,0.0,18.8,13.2,3.6,6.6,47.8,46.2,2.471428571428571,3.4257142857142853,2.7271428571428573,68.9090909090909,68.54545454545455,0.0,6.0,1
2016-03-05,6413,8526,5.2,5.8,5.8,5.2,12.0,15.0,2.0,2.2,0.0,0.0,17.4,13.6,5.4,4.4,44.4,41.6,1.6357142857142857,4.008571428571429,4.828571428571428,68.63636363636364,65.81818181818181,-1.0,-3.0,1
2016-03-05,8722,10189,5.6,4.6,5.6,6.8,14.8,14.4,2.0,2.0,0.0,0.0,13.6,15.4,4.4,5.6,45.8,50.4,2.4828571428571427,3.257142857142857,2.8957142857142855,75.54545454545455,77.27272727272727,0.0,3.0,2
2016-03-05,9810,8234,6.0,5.6,3.8,6.0,13.4,14.0,2.6,2.2,0.0,0.0,17.4,15.8,4.2,5.4,52.0,50.2,2.5385714285714287,3.1785714285714284,2.894285714285714,73.72727272727273,70.72727272727273,-6.0,1.0,0
2016-03-05,8455,10194,7.4,3.6,5.6,5.2,9.0,12.2,0.8,1.0,0.0,0.0,19.2,19.6,7.4,5.8,55.4,53.6,1.5085714285714287,4.155714285714287,6.9471428571428575,81.27272727272727,77.27272727272727,6.0,-2.0,0
2016-03-05,8668,8654,8.2,5.4,8.4,8.2,7.4,9.0,0.6,1.4,0.0,0.0,19.8,20.0,7.2,4.8,55.6,52.8,1.7228571428571426,3.801428571428571,4.938571428571429,78.0,75.45454545454545,6.0,1.0,2
2016-03-05,8466,8472,5.8,5.6,3.6,5.8,15.4,8.2,1.6,1.2,0.2,0.0,15.8,13.2,4.0,4.6,40.4,41.6,1.5885714285714285,3.8771428571428572,6.2057142857142855,76.36363636363636,75.0909090909091,-1.0,0.0,0
2016-03-05,10003,9850,6.0,3.4,6.0,6.2,11.6,11.2,1.2,1.8,0.0,0.0,17.8,19.4,6.2,5.6,49.6,45.2,1.9857142857142855,3.3742857142857146,4.004285714285714,77.18181818181819,73.81818181818181,-1.0,-8.0,1
2016-03-05,8586,9825,9.4,9.2,7.2,6.6,12.0,10.2,2.0,2.0,0.0,0.0,17.2,22.4,6.8,7.4,61.6,62.4,2.385714285714286,3.3628571428571425,3.025714285714286,79.36363636363636,80.18181818181819,5.0,1.0,0
2016-03-05,9817,8197,4.8,6.4,5.4,4.6,12.2,10.4,1.8,1.2,0.0,0.0,12.2,21.0,4.4,4.4,42.0,49.6,2.915714285714286,3.275714285714286,2.492857142857143,75.9090909090909,75.45454545454545,-1.0,4.0,2
2016-03-05,7794,8689,5.4,5.6,3.2,5.4,13.2,11.8,2.4,2.0,0.4,0.4,12.4,12.4,3.2,6.4,39.8,48.8,2.3971428571428572,3.0828571428571427,3.2057142857142855,70.54545454545455,70.9090909090909,4.0,-1.0,0
2016-03-05,9847,10249,4.8,4.8,4.4,4.0,10.8,13.8,2.2,1.0,0.0,0.0,11.8,19.0,4.0,4.0,59.2,49.4,1.4399999999999997,4.187142857142858,8.208571428571428,77.27272727272727,72.36363636363636,5.0,5.0,0
2016-03-05,9831,10242,5.8,5.4,4.2,5.2,12.6,10.2,2.6,2.0,0.2,0.6,16.8,14.2,4.8,5.4,58.8,52.2,1.532857142857143,4.102857142857142,6.238571428571428,73.45454545454545,67.0909090909091,-2.0,-8.0,1
2016-03-05,8639,9837,5.0,5.2,4.2,5.6,15.2,15.0,2.6,1.8,0.0,0.0,15.6,15.8,5.0,5.8,49.6,48.0,1.83,3.3485714285714283,4.7700000000000005,74.36363636363636,72.0,-1.0,-2.0,1
2016-03-05,8121,9853,2.0,6.2,5.4,5.4,14.0,15.4,1.6,2.4,0.6,0.0,16.2,16.0,2.2,7.0,40.2,51.4,3.0571428571428574,2.974285714285714,2.5485714285714285,71.0,73.63636363636364,-6.0,1.0,0
2016-03-05,8674,8640,5.2,6.6,5.4,7.4,11.2,12.4,1.8,0.8,0.0,0.0,14.6,20.0,3.6,7.8,52.6,54.0,5.6899999999999995,4.177142857142856,1.5414285714285714,69.27272727272727,77.18181818181819,-2.0,11.0,2
2016-03-05,8456,10252,6.0,2.6,6.2,4.0,13.0,10.2,2.2,1.8,0.0,0.2,13.2,17.4,5.2,3.2,52.4,42.0,1.2100000000000002,6.482857142857142,14.895714285714286,82.81818181818181,75.0,-5.0,-9.0,1
2016-03-05,9827,6391,4.2,4.4,5.6,6.2,10.4,15.6,1.6,2.2,0.0,0.2,19.2,21.0,4.6,5.0,49.2,56.2,1.7042857142857142,3.6,5.301428571428572,71.72727272727273,68.36363636363636,0.0,-7.0,0
2016-03-05,10261,8678,5.2,6.2,4.4,4.8,12.4,10.8,1.0,1.8,0.2,0.0,19.4,16.2,5.0,6.8,50.8,53.0,2.6128571428571425,3.2928571428571423,2.757142857142857,74.0909090909091,72.72727272727273,-8.0,-1.0,2
2016-03-05,8633,9910,7.4,7.2,7.2,6.8,10.8,11.6,2.0,3.2,0.0,0.0,16.4,16.8,5.8,6.2,61.2,56.2,1.312857142857143,5.694285714285714,8.585714285714285,80.81818181818181,75.9090909090909,4.0,-3.0,1
2016-03-05,8697,9904,6.2,5.2,4.8,2.8,16.2,11.0,1.8,1.8,0.0,0.0,16.8,11.8,5.4,2.6,50.4,41.0,1.7571428571428573,3.7800000000000002,4.569999999999999,74.36363636363636,73.0909090909091,-3.0,-6.0,1
2016-03-05,8406,8178,4.4,6.0,5.4,4.2,16.0,17.0,1.8,2.0,0.0,0.0,17.2,17.8,3.0,8.2,47.2,53.8,2.865714285714286,3.295714285714286,2.4899999999999998,74.36363636363636,76.54545454545455,-3.0,-5.0,0
2016-03-05,10269,8226,7.2,5.4,5.6,4.2,15.0,12.4,1.8,1.6,0.0,0.2,19.4,11.8,10.2,6.0,49.0,49.4,1.9014285714285715,3.731428571428571,3.8328571428571427,75.9090909090909,74.45454545454545,-1.0,-2.0,1
2016-03-05,8721,9788,6.8,5.8,5.0,4.6,13.0,11.4,1.2,1.0,0.0,0.0,16.4,9.2,5.0,3.8,50.4,54.0,2.052857142857143,3.5714285714285716,3.4842857142857144,79.36363636363636,76.36363636363636,1.0,8.0,1
2016-03-05,9783,9864,8.2,4.0,6.6,4.4,9.8,14.0,1.4,4.0,0.2,0.0,25.6,18.6,5.6,3.6,54.8,44.6,2.5828571428571427,3.144285714285714,2.8600000000000003,75.54545454545455,76.36363636363636,-5.0,1.0,0
2016-03-05,10228,9908,7.2,6.4,5.2,4.2,12.8,9.6,1.8,1.2,0.2,0.0,10.0,22.0,7.0,5.2,50.8,56.4,2.361428571428571,3.4657142857142853,2.82,70.18181818181819,70.18181818181819,-9.0,-2.0,2
2016-03-05,9789,9823,5.8,9.2,6.2,7.6,12.8,10.0,1.0,1.2,0.0,0.0,17.4,23.2,5.8,9.8,64.4,68.4,3.1128571428571425,3.4371428571428573,2.275714285714286,81.0909090909091,84.45454545454545,6.0,5.0,0
2016-03-05,9876,9882,4.2,6.0,5.4,6.4,14.8,11.4,2.2,3.6,0.0,0.0,18.8,12.8,4.6,6.0,46.2,51.2,2.475714285714286,3.3228571428571425,2.8728571428571428,71.63636363636364,76.45454545454545,-2.0,0.0,2
2016-03-05,10205,8306,3.4,5.8,3.2,5.6,15.6,11.8,2.8,2.4,0.0,0.0,7.2,12.0,3.0,4.8,45.0,49.2,1.6042857142857143,3.815714285714286,6.0442857142857145,77.36363636363636,70.72727272727273,4.0,-3.0,2
2016-03-05,9875,8533,4.4,5.4,6.2,5.0,12.8,15.4,1.6,3.0,0.0,0.0,15.8,12.2,3.8,3.0,58.0,45.4,1.1833333333333333,6.801666666666667,16.951666666666668,79.63636363636364,73.81818181818181,5.0,-4.0,1
2016-03-06,8560,8581,3.4,3.4,4.2,5.8,12.2,12.2,3.0,2.6,0.0,0.0,15.8,18.2,4.8,3.4,48.4,47.4,1.5842857142857143,3.8899999999999997,6.122857142857143,76.63636363636364,74.72727272727273,6.0,-6.0,0
2016-03-06,10267,9906,5.6,4.6,3.6,5.0,13.4,14.0,3.4,2.4,0.0,0.0,17.2,14.0,5.8,6.6,52.6,47.8,4.001428571428571,3.2642857142857147,2.0171428571428573,79.63636363636364,78.9090909090909,-1.0,7.0,2
2016-03-06,8592,9941,6.0,3.8,5.2,5.2,13.0,13.8,1.6,1.6,0.4,0.0,16.6,17.8,5.2,4.4,49.6,49.0,1.6914285714285715,3.68,5.308571428571428,76.45454545454545,72.27272727272727,0.0,-4.0,0
2016-03-06,8603,7878,3.6,5.6,3.6,5.8,12.4,18.4,2.4,3.4,0.0,0.0,10.2,13.8,3.2,6.4,47.0,45.4,2.0657142857142854,3.347142857142857,3.7157142857142853,74.54545454545455,73.72727272727273,3.0,-2.0,1
2016-03-06,10235,7788,7.6,5.2,6.2,6.6,16.0,13.0,1.6,1.8,0.0,0.2,26.0,16.0,7.4,2.0,52.0,52.8,1.3385714285714287,5.05,8.415714285714285,74.9090909090909,66.9090909090909,-4.0,-8.0,1
2016-03-06,8524,9885,6.0,6.6,4.4,6.0,17.2,12.4,3.4,1.8,0.0,0.2,17.8,16.2,4.6,4.8,48.2,54.8,7.341428571428572,3.8628571428571425,1.5214285714285716,73.27272727272727,82.72727272727273,-2.0,6.0,2
2016-03-06,9790,8177,3.2,5.0,4.2,3.0,17.2,13.4,3.0,2.2,0.0,0.0,13.0,12.8,3.6,3.4,47.8,47.8,2.827142857142857,3.142857142857143,2.6042857142857136,75.18181818181819,75.72727272727273,0.0,1.0,1
2016-03-06,9803,8277,4.2,7.0,5.4,5.0,13.0,14.6,1.4,1.4,0.0,0.0,19.6,15.0,3.6,5.2,45.2,62.8,3.1485714285714286,3.35,2.2128571428571426,67.27272727272727,72.0,4.0,-3.0,2
2016-03-06,8525,8593,2.6,6.4,5.6,5.2,13.8,15.0,1.4,1.6,0.0,0.0,15.2,18.8,3.0,4.8,52.0,54.0,4.488571428571428,3.6285714285714286,1.7685714285714285,68.0909090909091,76.18181818181819,0.0,8.0,2
2016-03-06,8464,9791,5.0,5.8,6.2,5.0,11.8,14.6,1.6,1.4,0.0,0.0,17.2,15.6,5.0,3.8,49.6,51.0,1.9957142857142856,3.5214285714285714,3.5471428571428567,68.0,68.72727272727273,-6.0,-8.0,1
2016-03-06,8659,10260,2.4,7.2,4.6,4.2,11.8,13.0,2.2,2.6,0.0,0.0,15.8,17.2,3.6,6.4,36.4,52.8,4.128571428571429,3.3242857142857147,1.977142857142857,75.36363636363636,79.36363636363636,1.0,4.0,1
2016-03-06,9826,8650,5.4,5.8,7.0,4.6,14.2,9.6,1.6,0.8,0.2,0.0,21.4,17.0,5.8,6.2,47.8,55.0,3.615714285714286,3.3285714285714287,2.1142857142857143,76.54545454545455,78.0909090909091,-3.0,8.0,2
2016-03-06,9748,9747,5.0,3.2,5.6,4.6,15.8,10.6,2.8,1.2,0.0,0.2,12.4,11.4,5.6,4.6,54.6,45.6,1.4585714285714286,4.265714285714286,7.414285714285714,77.36363636363636,73.72727272727273,5.0,1.0,1
2016-03-06,9851,9830,4.8,6.0,5.0,5.2,11.6,16.8,1.2,2.0,0.0,0.0,12.0,19.4,4.6,5.6,56.8,50.0,2.275714285714286,3.0300000000000002,3.487142857142857,75.18181818181819,73.54545454545455,-3.0,4.0,1
2016-03-06,9891,8600,4.0,4.0,5.8,4.2,18.6,16.4,3.0,2.6,0.0,0.0,11.8,14.0,5.2,4.2,36.8,44.8,3.3285714285714283,3.2742857142857145,2.2271428571428573,67.63636363636364,75.36363636363636,-2.0,0.0,1
2016-03-06,8636,8540,7.4,5.2,7.2,5.0,14.2,12.6,2.8,1.8,0.0,0.0,16.4,19.0,6.4,6.4,57.6,43.8,1.2871428571428571,5.497142857142857,10.985714285714286,78.45454545454545,72.0,-2.0,-6.0,1
